,date,top_50_trends
350,2019-12-17,"['billandted3', 'igotanotherdrinkbecause', 'finalewithseulgi', 'mercerchats', 'chen1stdaesang', 'awkwardholidaytraditions', 'mls2clt', 'thesimpsons', 'holdontighttomx7', 'ificouldhaveadoover', 'wrightbrothersday', 'betterthansanta', 'nationalmaplesyrupday', 'askroope', 'tulsaracemassacre', 'babyg', 'rockineve', 'charlottemls2021', 'dukeholidaygifts', 'twitterdown', 'tom cole', 'don garber', 'paul newman', 'musharraf', 'judge jackson', 'mormon church', 'dualshock 5', 'amber alert', 'len bias', 'raskin', 'david tepper', 'family matters', 'rules committee', 'dany', 'simms', 'yovanovitch', 'lincoln project', 'rick gates', 'gorsuch', 'peter thiel', 'schumer', 'karol sanchez', 'george conway', 'we are republicans', 'howsantagotmrsclaus', 'daenerys', 'isurvivedlamar', 'weloveyoujonghyun', 'impeachmenteve', 'tuesdaythoughts']"
351,2019-12-18,"['finalewithirene', 'happybirthdaybillie', 'royalcaninpuppies', 'salesforcetour', '몬스타엑스는_몬베베의_힘', 'alliwantisanewvideo', 'internationalmigrantsday', 'stevenspielberg', 'my80schristmaswishlist', '1linewed', 'semrushchat', 'aquietplace2', 'impeachmas', 'familyvacationsin5words', 'catachristmascarol', 'elclasico', 'nsd20', 'starwarsriseofskywalker', 'welcome to the family', 'battle creek', 'he kept the sign', 'hal steinbrenner', 'con law', 'jim mcgovern', 'matt kemp', 'amy cole', 'liz cheney', 'kevin garnett', 'hump day', 'marvin miller and curt flood', 'jaiden francois', 'chapter 7', 'marcus dumervil', 'university of lsu', 'chance adams', 'mo williams', 'hugh', 'joe kennedy', 'old bay', 'ken starr', 'paul pierce', 'keith richards', '08 celtics', 'say a prayer', 'nationalsigningday', 'resigntrump', 'debbie lesko', 'thepresidentisacrybaby', 'wednesdaywisdom', 'impeachmentday']"
352,2019-12-19,"['vavavote', 'myshamelesspleasure', 'lunchisonbrandon', 'indiaagainstcaa', 'brielarson', 'catsthemovie', 'undyingloveformx7', 'riseoftheskywalker', 'nc11', 'felizjueves', 'votepresentliketulsi', 'finalewithjoy', 'dontfkwithcats', 'transrightsarehumanrights', 'levanter1stwin', 'heavyistheheadthat', 'leningradlindsay', 'ificouldbehiredtodoanything', 'death eater', 'swamp mistress', 'j.k.', 'orson scott card', 'the woman in the window', 'peter kavinsky', 'the phoenix project', 'one dataset', 'john ambrose', 'star wars day', 'do nothing dems', 'presidential harassment', 'vibranium', 'boone', 'hatsune miku', 'senzel', 'smoak', 'psistillloveyou', 'mark meadows', 'istandwithmaya', 'john dingell', 'tulsicoward', 'wakanda', 'merrick garland', 'thursdaythoughts', 'impeached45', 'jk rowling', 'votepresentliketulsi', 'lisapoty2019', 'virtual', 'aceinsea', 'section144']"
353,2019-12-20,"['askffl', 'oddstockingstuffers', 'aatwriteanything', 'ubhornsup', 'funfactfriday', 'flyhighlily', 'epicradio', 'igot99problemsbut', 'nationaluglysweaterday', 'bahamasbowl', 'januarybelongstorare', 'funkoxfye', 'kohlslastminutegifts', 'momsplainsomething', 'nbaxmas', 'collegein5wordsorless', 'thewitchernetflix', 'merrychrismas', 'happy winter break', 'jaret patterson', 'nick coe', 'atatiana jefferson', 'class warfare', 'al woods', 'paul rhoads', 'the force unleashed', 'geralt', 'sue sylvester', 'costner', 'nick fuentes', 'carnival', 'team snapchat', 'the last american hero', 'circle game', 'sotu', 'drita', 'drake and dababy', 'brittany murphy', 'ms-13', 'mychemicalromance', 'empire strikes back', 'sophie lennon', 'state of the union', 'ian kinsler', 'cashappwildfriday', 'babyyodasfirstwords', 'junior johnson', 'jane lynch', 'christiansagainsttrump', 'freecodefridaycontest']"
354,2019-12-21,"['atinyselcaday', 'bocaratonbowl', 'clubwc', 'patsgame', 'crossroadsclassic', 'bernieinvenice', 'thereshouldbealawagainst', 'nevsbuf', 'celebrationbowl', 'caturday', 'myfirstworldproblem', 'elfontheshelfreplacements', 'ynwa', 'wintersolstice', 'darren sproles', 'west florida', 'villanova', 'beathard', 'elandon roberts', 'lawrence guy', 'lamonte', 'de niro', 'flamengo', 'anthony harris', 'mick cronin', 'alcorn', 'buccaneers', 'mike tirico', 'north shore', 'duncanville', 'sharingan', 'mike white', 'taron johnson', 'marcus cannon', 'matt lacosse', 'jc jackson', 'cameron brate', 'nfl network', 'newhouse', 'afc south', 'mybedtimeroutineincludes', 'burkhead', 'buildagainstcancer', 'watson', 'bucs', 'houvstb', 'winston', 'jameis', 'bufvsne', '2019in5words']"
355,2019-12-22,"['ourswt', 'finelinestreamingparty', 'detvsden', 'finsup', 'oakvslac', 'sundaythoughts', 'pitvsnyj', 'azvssea', 'jets', 'whodatnation', 'neveralonelgbtq', 'cinvsmia', 'giantspride', 'transfeast', 'httr', 'jimmy smith', 'tj watt', 'rosas', 'xavier woods', ""can't guard mike"", 'barkley', 'landon collins', 'hodges', 'jared cook', 'mason rudolph', 'mark andrews', 'patrick robinson', 'danny dimes', 'striped', 'saquon', 'chido', 'case keenum', 'jason peters', 'baker mayfield', 'coming to america', 'kitchens', 'andy dalton', 'daniel jones', 'novsten', 'bengals', 'darby', 'ravensflock', 'titans', 'happy hanukkah', 'freddie', 'browns', 'flyeaglesfly', 'dalvsphi', 'michael thomas', 'chase young']"
356,2019-12-23,"['makesmethegrinch', 'askshek', '6yearswithten', 'airingofgrievances', 'badtopicsforamusical', 'festivusfortherestofus', 'eddievedder', 'thatsnotright', 'mondaynightmiracle', 'porsiemprerbd', 'deadlinewh', 'newacronymsfor2020', 'mnwildfirst', 'howigetpeopleawayfromme', 'ivapeivote', 'whatwomendontwantfrommen', 'beastmode', 'windmills', 'carvstor', 'leafsforever', 'lorna shore', 'mindless behavior', 'rgiii', 'micah abraham', 'auston matthews', 'patrick sharp', 'shakespeare in love', 'vancouver island', 'best interest', 'tigerhawk', 'chance adams', 'mcnabb', 'don quixote', 'mitch marner', 'dick mountain', 'the nazis', 'kendal briles', 'toby fox', 'jeremy roenick', 'stormi', 'bieberisbacktomorrow', 'marshawn lynch', 'dj khaled', 'rich hill', 'mondaymotivation', 'gasparillabowl', 'the onion', 'christmaseveeve', 'rareiscoming', 'uncle dennis']"
357,2019-12-24,"['bernibonanza', 'catmaseve', 'merrykosmos', 'kroger', 'beastmodeisback', 'lightthewayformx7', 'sacklunchbunch', 'whatimdoinginplaceof', 'familymakesme', 'temblor', 'blueface', 'thelastdance', 'istandwithcourtneymilan', 'stacem', 'rudyisanantisemite', 'santacastro', 'poestolemyparents', 'preorderrarenow', 'tuesdaythoughts', 'jj watt', 'ag of the us', 'happy birthday stephanie', 'attorney general of the us', 'ancient greek', 'iliad', 'kole calhoun', 'iron banner', 'brokaw', 'money b', 'norad', 'jt barrett', 'fruit punch', 'prince phillip', 'michael malone', 'feliz nochebuena', 'harry anderson', 'dakotaz', 'santa jaws', 'government official', 'lfgm', 'dodieweloveyou', 'frank underwood', 'thankyoujjabrams', 'dellin', 'patrick kane', 'makeasongpositive', 'betances', 'snoh', 'bieber2020', 'merry christmas eve']"
358,2019-12-25,"['raptors', 'briankeenexmasama', '9daysforyummy', 'nbaallstar', 'foundintheregiftpile', 'creditchat', 'selfieforselflove', 'wetakeprideinmx7', 'wyrmwoodwednesday', 'gavinandstacey', 'prestigeqna', 'heretheycome', 'bosvstor', 'livefromchristmasdinner', 'nbavote', 'taehyungislove', 'lux vs surf', 'surf vs lux', 'congratulations america', 'lakers vs clippers', 'disturbed', 'furkan', 'rove', 'akademiks', 'rasheeda', 'siakam', 'stanley johnson', 'tony brothers', 'sunday service', 'poussey', 'korkmaz', 'richard jefferson', ""where's hunter"", 'murkowski', 'the 76ers', 'ben roethlisberger', 'robin lopez', 'tier 1', 'tobias harris', 'kendrick and cole', 'lightsaber', 'jesus is born', 'joel embiid', 'doris burke', 'milvsphi', 'philaunite', 'jaylen brown', 'nbaxmas', 'merrychrismas', 'pultelove']"
359,2019-12-26,"['mx7deservesmore', '12dayosofbeetlejuice', 'myplmorning', 'wpmotychallenge', 'wbchat', 'chesou', 'geniusactortaehyung', 'cancelonetflix', 'tickpickme', 'wjc2020', 'wouldaddontoprenuptials', 'roseticodeservedbetter', 'independencebowl', 'whyimmutingyou', 'mufc', 'worldjuniors', 'thursdaymotivation', '3milforyang', 'tim russert', 'watching you', 'bobby firmino', 'seabrook', 'martial', 'penn badgley', 'shane pinto', 'southampton', 'teen vogue', ""k'andre miller"", 'jacob eason', 'trent alexander-arnold', 'nick robertson', 'newcastle', 'dan humphrey', 'mason greenwood', 'brandon jennings', 'lafreniere', 'seventh woods', 'enos', 'chuck todd', 'marcus lovett', 'la tech', 'kwanzaa', 'john wall', 'lilo', 'boxingday', 'ifmythologywerereal', 'aquille carr', 'leiliv', 'youseason2', 'dayafterchristmas']"
360,2019-12-27,"['gcfinhelsinki', 'davisgamboa', 'mackisback', 'campingworld', 'wilderfury2', 'mcfc', 'mylovedontcostathingbut', 'whitehouseshows', 'letterkenny', 'taehyungyoudidwell', 'justiceforapink', 'carrieonforever', 'themandolorian', 'fursuitfriday', 'top5anime2019', 'impressmydate', 'zephyr teachout', 'z-bo', 'jon favreau', 'happy birthday gordon', 'lee mendelson', 'lewerke', 'jon voight', 'trevor zegras', 'dedmon', 'taika waititi', 'afrobeats', 'yankee stadium', 'mike panasiuk', 'storm duck', 'dazz newsome', 'mahrez', 'raheem sterling', 'julie berman', 'karen price', 'gallagher', 'martin atkinson', 'deadpool 3', 'antonio brown', 'ederson', 'wake forest', 'kaep', 'sam howell', 'militarybowl', 'indian country', 'fridayfeeling', 'temple', 'pinstripebowl', 'wolmci', 'ultimatecashappfriday']"
361,2019-12-28,"['mubb', 'cyclones', 'gobucks', 'geauxtigers', 'nosananolife', 'youseasontwo', 'movietitletosumupmyyear', 'burmun', 'smilewithtaehyung', 'selfiesforchills', 'nortot', 'caturday', 'goirish', 'corey dickerson', 'austin hall', 'mark jones', 'brock purdy', 'tom manning', 'tony martial', 'nittany lions', 'lemillion', 'eriksen', 'will fries', 'lsu and clemson', 'doug marrone', 'brandon williams', 'pukki', 'jalen hurts', 'tony jones', 'dorsey', 'aurier', 'memphis qb', 'matt campbell', 'stan lee', 'james franklin', 'marvin lewis', 'carley mccord', 'bret stephens', 'riley patterson', 'brady white', 'journey brown', 'boomersooner', 'cfbplayoff', 'likenoother', 'campingworld', 'micah parsons', 'penn state', 'cottonbowl', 'holidaybowl', 'themandalorian']"
362,2019-12-29,"['molotteryseats', 'youmightbeableistif', 'antisemitism', 'sweetestjoshuaday', 'mcishu', 'sundayfunday', 'onepride', 'fake2019facts', 'bringmebojangles', 'keeppounding', 'finsup', 'nyjvsbuf', 'atlvstb', 'gobucs', 'clevscin', 'novscar', 'chivsmin', 'livwol', 'hailwv', 'matthew slater', 'fitzmagic', 'mountaineers', 'fleabag', 'dorsett', 'brian flores', 'terrell suggs', 'david montgomery', 'matt barkley', 'honey badger', 'eric rowe', 'phillip rivers', 'arsenal', 'mecole hardman', 'damien williams', 'ryan fitzpatrick', 'breshad perriman', 'david blough', 'lacvskc', 'sanu', 'jimmy graham', 'will grier', 'white settlement', 'miavsne', 'elandon roberts', 'dolphins', 'endofdecadelgbtq', 'chiefskingdom', 'lions', 'happybirthdaytaehyung', 'aaron rodgers']"
363,2019-12-30,"['balko', 'neverenoughcats', 'baconday', 'lighttheland', 'monstaxshealthispriority', 'butitsthesameold', 'musicmonday', 'firstresponderbowl', 'texaschurchshooting', '동글동글_복덩이_탄생일', 'bizarrethingstoleavein2019', 'atoastto', 'orlando scandrick', 'binz', 'kitna', 'dalton smith', 'unsafe', 'senzel', 'imagine dragons', 'john mara', 'page 364 of 365', 'western kentucky', 'happy birthday to the goat', 'big thief', 'kim taehyung we love you', 'patti smith', 'the london', 'jeezy', 'greg roman', 'dominic fike', 'pure water', 'playing games', 'mark mcgwire', 'kris richard', 'trevor zegras', 'rhule', 'jack wilson', 'sharon stone', 'boo boo shoester', 'kellen moore', 'neil innes', 'bates motel', 'mcdaniels', 'gettleman', 'suge', '1yearwithpromise', 'mondaymotivation', 'pollthepeople', '2020willbetheyearfor', 'presidentsanders']"
364,2019-12-31,"['capsisles', '2009vs2019', 'sweettalk', '0101_쿤생일', 'freethepeopleday', 'twilightzonemarathon', 'adultakidsmovieorshow', '钱锟0101生日快乐', 'btsattimesquare', 'itsoktobewhite', 'corey lewandowski', 'kevin gilbride', 'logan stenberg', 'ragone', 'zach johnson', 'neera', 'feliz 2020', 'mourners', 'bud foster', 'del rio', 'cheers to 2020', 'beth mowins', ""here's to 2020"", 'dick mountain', 'helfrich', 'virginia tech', 'hiestand', 'pace', 'homer bailey', 'weirdnewyearsresolutions', 'death to america', 'tuesdaythoughts', 'rich hill', 'bowden', 'southern white house', 'marc gasol', 'baghdad', 'heautifulharries', 'worstthingididtomyex', 'belkbowl', 'benghazi', 'iraq', 'happy new year', 'decadenceaz', 'gothicanimeangel2020', 'thisbar', 'livmorgan', 'amerie', 'flightdelayhorrorstories', 'justiceforfromis_9']"
365,2020-01-01,"['whattowatchonnetflix', 'myfirstbtsreply', 'thecirclenetflix', 'wandavision', 'askaldis', 'onwisconsin', 'rhymearesolution', 'bringmonstax7back', 'sheishere', 'aquietplace', 'auburn', 'forumcutriviasweepstakes', 'forjisoowithlove', 'mummersparade', 'soutot', 'wareagle', 'skiumah', 'mcieve', 'birthdaygiftsforboomers', 'beatbama', 'illinoiscannabis', 'wednesdaywisdom', 'winterclassic', 'iwokeuponjanuary1stand', 'outbackbowl', 'goblue', 'rolltide', 'michigan vs alabama', 'josh jobe', 'noah igbinoghene', 'danny ings', 'javaris davis', 'rita moreno', 'aibonito', 'giles jackson', 'welcome to 2020', 'cillian murphy', 'page 1 of 365', 'starting 2020', 'shea patterson', 'mac jones', 'the proud family', 'don brown', 'jerry jeudy', 'farmers', 'pope', 'spreadlove', 'roseparade', 'newyearsday', 'citrusbowl']"
366,2020-01-02,"['americasschool', 'magfest2020', 'askalibrarian', '아미가치는클래식', 'thursdaywisdom', 'notmebus', 'abca2020', 'grammysaskher', 'raiseyourhandif', 'myfirst20daysin2020', 'pafarmshow', 'sunshinedonghyukday', 'mmxxisformonstax', 'welcomebackhanbin', 'leadingequitysummit', 'australiaburning', 'relationshipwithbts', 'lowbarsurvivaltips', 'yummyouttonight', 'chris ballard', 'dellin betances', 'strawberry bubblegum', 'jj cut', 'partridge', 'lia marie johnson', 'gene simmons', 'butter gritty', 'steely mcbeam', 'spaceship coupe', 'bria myles', 'robles', 'waiting for tonight', 'lane kiffin', 'new guy', 'sugar ray', 'ebron', 'contrapoints', 'julián', 'crime of the century', 'isaac asimov', 'durkin', 'mark mcgrath', 'rottweiler', 'worldintrovertday', 'ourhappinessjisooday', 'backtowork', 'ari lennox', 'thursdaythoughts', 'releasethejjcut', 'castro']"
367,2020-01-03,"['impeachmentwar', 'movetoiran', 'powertrip', 'hardrevenge', 'heytony', 'australiaonfire', 'cantkeepusfrommx7', 'happenedatthepearlygates', 'annewithane', 'ww111', 'nowariniran', 'flashbackfriday', 'wagthedog2020', 'sunni', 'kyle brandt', 'hanoi jane', 'egg bowl', 'billy napier', 'selective service', 'enlist', 'united methodist church', 'gang of eight', 'laden', 'mike conley', 'ap all-pro', 'pelech', 'starkville', 'kovalchuk', 'kilmeade', 'irán', 'china and russia', 'giant bomb', 'dick cheney', 'wmds', 'deutsche bank', 'gang of 8', 'eddie jackson', 'dear iran', 'joe moorhead', 'fafsa', 'black twitter', 'rose mcgowan', 'pompeo', 'fridaythoughts', 'geraldo', 'worldwarthree', 'trumpswar', 'soleimani', 'kohlsxunderarmour', 'wwiii']"
368,2020-01-04,"['insurancesongs', 'uwmaep9', 'winterinvail', 'lmafb', 'oprahs2020visiontour', 'reiders', 'nowaroniran', 'yummymusicvideo', 'stillhere', 'uppers', 'bufvshou', 'nationalspaghettiday', 'gottabelieve', 'rwbyspoilers', 'smttt', 'sicb2020', 'soleimaniassassination', 'getaferealmadrid', 'nationaltriviaday', 'bytheendofthisdecade', 'infiniterecharge', 'wildcardweekend', 'ww3memes', 'thingsthatuniteus', 'nfl playoffs', 'inverted', 'ivan morozov', 'stuart scott', 'congratulations bill', 'santiago vescovi', 'cabrera', 'isco', 'bills and titans', 'jovic', 'ibushi', 'harry and adele', 'naito', 'courtois', 'terry gilliam', 'varane', 'star lake', 'susan rice', 'tucker carlson', 'southern miss', 'facup', 'kissingdosanddonts', 'njwk14', 'amjoy', 'saturdaythoughts', 'meat loaf']"
369,2020-01-05,"['oddstreamingservices', 'minvsno', 'thebigsleep', 'jnuprotests', 'agdq2020', 'sarileruneekevvarutrailer', 'fairyshuhuaday', 'shakespearesunday', 'midtot', 'soleimaniassassination', 'epiphany', 'iranianculturalsites', 'australianbushfire', 'saintsgameday', 'uppers', 'wwiil', 'thisweek', 'gogetit', 'cnnsotu', 'fixamerica', 'facup', 'goldenglobes', '스타쉽_아티스트_케어해', 'btsxgda', 'chatwithpat', 'meetthepress', 'chefor', 'facethenation', 'nohatenofear', 'iwishsomeonehadtoldme', 'nationalbirdday', 'warcrimes', 'amjoy', 'martin tyler', 'michy', 'nupes', 'happy birthday jaebeom', 'yougov', 'pete weber', 'reece james', 'abvp', 'pennsylvania turnpike', 'iraqi parliament', 'happy founders', 'iranattack', 'askbuck', '2 trillion', 'ithinkilovejbday', 'sundaythoughts', 'iftheworldhadnomen']"
370,2020-01-06,"['completemonstax', 'wgastaffingboost', 'selfieforjustin', 'rarereleaseparty', 'tytlive', 'iowaforyang', 'australianwildfires', 'thorloveandthunder', 'weloveyoujihyo', 'iraniansdetestsoleimani', 'henry ruggs', 'curtis flowers', 'james mangold', 'aaron gordon', 'milley', 'geno stone', 'yixing', 'shannon sharpe', 'gorr', 'bertans', 'house of payne', 'top daug', 'hardline', 'goop', 'rouhani', 'kobach', 'lavy', 'wildwood', 'scandrick', 'peter laviolette', 'mike rhyner', 'mike nolan', 'photoshopped', 'judge judy', 'leeds', 'cillizza', 'wade phillips', 'thames', 'stayhard', 'andrew sullivan', 'pier 1', 'kuzma', 'inowunderstand', 'gosar', 'armyselcaday', 'jim bakker', 'thebachelor', 'beta ray bill', 'bolton', 'ruinamoviewithoneword']"
371,2020-01-07,"['melancholyism', 'nancydrew', 'cosasrarasdelospobres', 'roswellnm', 'tca20', 'covington', 'replytoapply', 'sdsocialsummit', 'phish2019', 'songsthataredeceptive', 'devourxufc246sweepstakes', 'icantberesponsiblefor', 'ntwicrv5', 'ewgc', 'batwoman', 'carabaocup', 'realisticrelationshipgoals', 'deepthoughtsfrompompeo', 'nationalbobbleheadday', 'oleout', 'subtronics', 'credo action', 'old trafford', 'arizona st', 'ashley young', 'gomes', 'bernardo', 'rascal flatts', 'fotis dulos', 'eric bieniemy', 'alex cora', 'shaq and kobe', 'the cw', 'james cameron', 'sinnoh', 'taco tuesday', 'gary clark', 'elizabeth wurtzel', 'snowday', 'moscowmitchtraitor', 'rep. duncan hunter', 'flynn', 'mots7', 'cripthevote', 'avatar 2', 'meghan mccain', 'aubrey huff', 'phil jones', 'elvisin5words', 'nick sandmann']"
372,2020-01-08,"['bestcoversong', 'halamadrid', 'favetourphotographer', 'stayselcaday', 'expediachat', 'lifeissweeterwhen', 'demiiscoming', 'badnewsandworsenews', 'joseortizrenuncia', 'wednesdayvibes', 'sots2020', 'jungkookday', 'drawfee', 'donovan jackson', 'stephen jones', 'halsey', 'lee and paul', 'dropout', 'circles', 'super monkey ball', 'sussex', 'sudafed', 'suits', 'joycelyn', 'prince andrew', 'rocky long', 'the nanny', ""baghdad's green zone"", 'sen. lee', 'flashpoint', 'lyme', 'hits1d', 'grimes', 'cade mays', 'senator lee', 'paul krugman', 'college humor', 'mac miller', 'ifiwereagoose', 'fromm', 'azriel', 'megxit', 'iheartawards', 'jillian michaels', 'the crown', 'adderall', 'trumpspeech', 'royal family', 'harry and meghan', 'mike lee']"
373,2020-01-09,"['pokemonmysterydungeondx', 'experiencealexa', 'sotforum', 'mlssuperdraft', '409k', 'mdcpsbelltimes', 'howtosurvivewwiii', 'barcelonavsatletico', 'makeasongormoviehurt', 'birdsofprey', 'bareyoursol', 'thursdaythoughts', 'shadowinterlude', '5th ward weebie', 'air raid', 'need a sign', 'meagan good and devon franklin', 'ramon ayala', 'flaunt', 'griezmann', 'zapdos', 'trey smith', 'herbo', 'klara', 'doug williams', 'vote no', 'duce', 'jose martinez', 'vidal', 'starkville', 'wipe me down', 'joao felix', 'lane kiffin', 'boosie bash', 'colquitt', 'liberatore', 'sock', 'pique', 'sarah sanders', 'adam mckay', 'kappas', 'egg bowl', 'insteadofmoneypleasesend', 'iranplanecrash', 'freebasedsavage', 'barca', 'lawenforcementappreciationday', 'tmobilexaoki', 'valverde', 'mike leach']"
